"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","name","entrez"
"ENSG00000158517",0.207974888783441,-1.13759906922418,3.8129456717024,-0.298351764533867,0.765434699784071,NA,"NCF1","neutrophil cytosolic factor 1","653361"
"ENSG00000196275",17.1516928318184,-0.0833140923139913,0.42825713621695,-0.194542216038603,0.845751343477662,0.895434483511694,"GTF2IRD2","GTF2I repeat domain containing 2","84163"
"ENSG00000274070",62.7802056194223,-0.261606502842971,0.230411403589492,-1.13538869503637,0.256212494255121,0.35660210976787,"CASTOR2","cytosolic arginine sensor for mTORC1 subunit 2","729438"
"ENSG00000274523",868.894938945228,-0.022109817611103,0.0695791031706512,-0.317765199658811,0.750663050146642,0.824247238082436,"RCC1L","RCC1 like","81554"
"ENSG00000174428",57.5111894875269,0.469075884498212,0.242513002322116,1.93422983512928,0.0530848756685536,0.0905305366354018,"GTF2IRD2B","GTF2I repeat domain containing 2B","389524"
"ENSG00000178809",1.86586937112123,0.850002207804559,1.38690125771808,0.612878676887999,0.539956563396082,0.649815755838587,"TRIM73","tripartite motif containing 73","375593"
"ENSG00000272391",686.530071234009,-0.361311877543764,0.0758856024304356,-4.76127046464419,1.92378019614851e-06,5.98410142060717e-06,"POM121C","POM121 transmembrane nucleoporin C","100101267"
"ENSG00000170092",11.7516772722343,1.10705533823238,0.543036916255621,2.03863734691522,0.041486234990053,0.0723407632848321,"SPDYE5","speedy/RINGO cell cycle regulator family member E5","442590"
"ENSG00000127946",1305.2678669629,0.375234975585839,0.0631940735053859,5.93781908289009,2.88838518026307e-09,1.13125221330633e-08,"HIP1","huntingtin interacting protein 1","3092"
"ENSG00000006606",7.14439038358089,1.70677414113078,0.793413238011198,2.15117930904336,0.0314620495212111,0.0561909459335445,"CCL26","C-C motif chemokine ligand 26","10344"
"ENSG00000106178",0.316384717980943,1.69735304880528,3.23726447547923,0.524317077477585,0.600058020896018,NA,"CCL24","C-C motif chemokine ligand 24","6369"
"ENSG00000005486",1060.93714810649,1.34462131692394,0.0688283534649655,19.5358634811505,5.4417755164906e-85,1.8651369200474e-83,"RHBDD2","rhomboid domain containing 2","57414"
"ENSG00000127948",907.214710611866,0.508248382121917,0.0757435294026654,6.7101227805214,1.94460720550669e-11,8.86197309670922e-11,"POR","cytochrome p450 oxidoreductase","5447"
"ENSG00000189077",356.33589874343,0.154726331740513,0.098549921303223,1.5700299877911,0.116408134930002,0.18155261733448,"TMEM120A","transmembrane protein 120A","83862"
"ENSG00000127952",280.834069044405,-0.326107781936936,0.113104137348152,-2.88325245727419,0.00393591860763121,0.00830578013162498,"STYXL1","serine/threonine/tyrosine interacting like 1","51657"
"ENSG00000146701",2862.23468965032,-0.177416313906155,0.0484068142492377,-3.66511030849234,0.000247231999324051,0.000613728348667317,"MDH2","malate dehydrogenase 2","4191"
"ENSG00000177679",105.180315875559,0.907007710458642,0.185946514665448,4.8777881752208,1.07282044186863e-06,3.43423711387053e-06,"SRRM3","serine/arginine repetitive matrix 3","222183"
"ENSG00000106211",6662.68546564448,-0.747661271724346,0.0440058022846501,-16.9900611489395,9.72877004792644e-65,2.29045707613962e-63,"HSPB1","heat shock protein family B (small) member 1","3315"
"ENSG00000170027",7586.30122398446,0.341666066661648,0.0370900922431431,9.21178800046832,3.20737059094513e-20,2.24029515494547e-19,"YWHAG","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein gamma","7532"
"ENSG00000146700",4.6334616833734,0.00504073368213574,0.824000338873878,0.00611739272950381,0.995119057231622,0.996809941241055,"SSC4D","scavenger receptor cysteine rich family member with 4 domains","136853"
"ENSG00000188372",4.49334552276318,-2.66445654713154,1.01959463873398,-2.61325084098125,0.00896854508295769,0.0178186057471866,"ZP3","zona pellucida glycoprotein 3","7784"
"ENSG00000091073",170.734948898289,0.340103197180055,0.139793272601459,2.43290103200936,0.0149783943126202,0.028642996675671,"DTX2","deltex E3 ubiquitin ligase 2","113878"
"ENSG00000243566",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"UPK3B","uroplakin 3B","105375355"
"ENSG00000185040",0.182309748120255,-1.1375983718191,4.01614646336846,-0.283256196504588,0.776980452864611,NA,"SPDYE16","speedy/RINGO cell cycle regulator family member E16","102723555"
"ENSG00000146707",43.7131915140127,0.528431083280517,0.273621067043145,1.93125145293433,0.0534519638165037,0.0910827890770761,"POMZP3","POM121 and ZP3 fusion","22932"
"ENSG00000135205",28.0648298865378,1.33936000030105,0.362500235840555,3.69478380392051,0.000220073960935985,0.000548807112736809,"CCDC146","coiled-coil domain containing 146","57639"
"ENSG00000127951",384.00107882804,1.32201948474704,0.0997531097420767,13.2529150035049,4.3401207605137e-40,5.87910843460027e-39,"FGL2","fibrinogen like 2","10875"
"ENSG00000186088",46.2670088856717,-0.871860945075574,0.271749780369947,-3.20832253806669,0.00133511676092969,0.00301101007231549,"GSAP","gamma-secretase activating protein","54103"
"ENSG00000127947",1889.22340822042,0.761200763661205,0.0522022380461257,14.581764923347,3.66906992584727e-48,6.03512863472513e-47,"PTPN12","protein tyrosine phosphatase non-receptor type 12","5782"
"ENSG00000187257",313.823626755791,0.0428200001490018,0.106108642526401,0.403548656636029,0.686544647872417,0.77444869887307,"RSBN1L","round spermatid basic protein 1 like","222194"
"ENSG00000135211",177.500970578897,0.368701928500747,0.140827969295508,2.61810157701754,0.00884204801977794,0.0176005002316974,"TMEM60","transmembrane protein 60","85025"
"ENSG00000006576",1706.15293744368,0.00568220554686423,0.0583682718364586,0.0973509300187118,0.922447711729601,0.94761261260308,"PHTF2","putative homeodomain transcription factor 2","57157"
"ENSG00000187391",192.483764307557,-0.534746885487041,0.137036583789355,-3.90221990872907,9.53145017255895e-05,0.000247925366472245,"MAGI2","membrane associated guanylate kinase, WW and PDZ domain containing 2","9863"
"ENSG00000127955",1237.15518256482,1.61939777137647,0.0642144753399915,25.2185782536161,2.50585474863406e-140,2.02919160908619e-138,"GNAI1","G protein subunit alpha i1","2770"
"ENSG00000135218",33.1564981922841,1.35842348747438,0.34684107112454,3.91655891002197,8.98218744506658e-05,0.000234382929471302,"CD36","CD36 molecule","948"
"ENSG00000075223",1082.27159155577,-1.18268753487601,0.065838024924937,-17.9635937776751,3.75677998373648e-72,1.03105071508954e-70,"SEMA3C","semaphorin 3C","10512"
"ENSG00000019991",2459.28397554653,0.252011517161948,0.0597673974034809,4.21653824844764,2.480812258007e-05,6.8738881478675e-05,"HGF","hepatocyte growth factor","3082"
"ENSG00000153956",1604.45438725345,-0.0823455451759579,0.0555418773443011,-1.48258483712213,0.138184748165447,0.211327884036771,"CACNA2D1","calcium voltage-gated channel auxiliary subunit alpha2delta 1","781"
"ENSG00000186472",2.38919419030867,0.0651062496428208,1.11656376605495,0.0583094773645171,0.953502118516058,0.96815116932068,"PCLO","piccolo presynaptic cytomatrix protein","27445"
"ENSG00000170381",35.2976360987346,-0.391559388419717,0.316083656276756,-1.23878403911171,0.215425486276448,0.309357967138487,"SEMA3E","semaphorin 3E","9723"
"ENSG00000075213",5605.07446406258,1.13270774580574,0.0455250137237913,24.8809973496787,1.19488926265178e-136,9.26856734366421e-135,"SEMA3A","semaphorin 3A","10371"
"ENSG00000153993",123.951092978942,-0.445542170861319,0.1721326689512,-2.58836497206483,0.00964327460639269,0.0190615049824323,"SEMA3D","semaphorin 3D","223117"
"ENSG00000164659",15.2406168673931,0.60106427475649,0.460520571937514,1.30518441820672,0.191830058665317,0.280614531474883,"KIAA1324L","KIAA1324 like","222223"
"ENSG00000135164",624.707102215047,0.154327292963615,0.0779345287613499,1.98021718250449,0.047679129938638,0.0820824842759523,"DMTF1","cyclin D binding myb like transcription factor 1","9988"
"ENSG00000135185",249.89914596195,0.370422174230209,0.117279347478261,3.15846039558559,0.00158604858172198,0.0035395493636309,"TMEM243","transmembrane protein 243","79161"
"ENSG00000005469",426.57226242562,-0.261397290882783,0.0962072674484642,-2.71702229795485,0.00658721696515305,0.0133925236077287,"CROT","carnitine O-octanoyltransferase","54677"
"ENSG00000005471",0.57475307348642,1.21725037952581,2.32678545203424,0.52314680687968,0.600872094930751,0.703108609375896,"ABCB4","ATP binding cassette subfamily B member 4","5244"
"ENSG00000085563",40.3110545433431,1.18946623930143,0.288709611962966,4.11993986349858,3.78971297098928e-05,0.00010299242073841,"ABCB1","ATP binding cassette subfamily B member 1","5243"
"ENSG00000105784",5.4362440660041,-1.1416975452746,0.768235260817248,-1.48613010038105,0.137244711924928,0.210130123036526,"RUNDC3B","RUN domain containing 3B","154661"
"ENSG00000075303",102.218769037407,-0.423081262626222,0.202597582438725,-2.0882838656487,0.0367722359892919,0.0647954583943309,"SLC25A40","solute carrier family 25 member 40","55972"
"ENSG00000006634",193.380689453805,-1.13191308771512,0.136439954231798,-8.29605297134674,1.07627558000537e-16,6.40636086353763e-16,"DBF4","DBF4 zinc finger","10926"
"ENSG00000008277",9.6689321657288,1.33070154557562,0.629958661688365,2.11236328112257,0.0346553019205478,0.0614472858162937,"ADAM22","ADAM metallopeptidase domain 22","53616"
"ENSG00000075142",789.072307047712,-0.214965600654653,0.0716737620338388,-2.99922307068467,0.00270669056015551,0.00585172443531933,"SRI","sorcin","6717"
"ENSG00000164647",44.2559526142345,-1.04626924370789,0.270892808057423,-3.86229981966191,0.000112324595437046,0.000289513796353827,"STEAP1","STEAP family member 1","26872"
"ENSG00000157214",53.4278061644262,0.175427448781226,0.246283803605998,0.71229795143928,0.476280292326892,0.589916711346646,"STEAP2","STEAP2 metalloreductase","261729"
"ENSG00000105792",18.20165100991,1.08914001865988,0.431800416940376,2.52232275822529,0.0116582684760905,0.0227515308263536,"CFAP69","cilia and flagella associated protein 69","79846"
"ENSG00000105793",266.726670681239,-0.217645027486712,0.111527462999438,-1.95149267842495,0.0509984663196709,0.0872550959623066,"GTPBP10","GTP binding protein 10","85865"
"ENSG00000157224",695.453878624438,0.659237167286199,0.0765200853055856,8.61521735964503,6.98090304495296e-18,4.39114592729478e-17,"CLDN12","claudin 12","9069"
"ENSG00000058091",816.758641648903,0.163053037128275,0.0751688292886289,2.16915759725608,0.0300707211291761,0.053941369036246,"CDK14","cyclin dependent kinase 14","5218"
"ENSG00000157240",804.096981161514,0.590409934075938,0.0702420765518061,8.40535990761163,4.26551452303487e-17,2.57538521263777e-16,"FZD1","frizzled class receptor 1","8321"
"ENSG00000127989",128.822167522542,-0.0598470301444569,0.159524215123837,-0.375159533604339,0.707541823437178,0.791231293688505,"MTERF1","mitochondrial transcription termination factor 1","7978"
"ENSG00000127914",1438.04935556944,0.609925345538684,0.0741895173682493,8.22117958405418,2.01511253924414e-16,1.1869995444996e-15,"AKAP9","A-kinase anchoring protein 9","10142"
"ENSG00000001630",84.2276737363165,-0.103289787118216,0.203653844591287,-0.507183094556884,0.612026355631234,0.712652637219968,"CYP51A1","cytochrome P450 family 51 subfamily A member 1","1595"
"ENSG00000240720",0.318128411696085,-0.175813619518302,3.05051961853647,-0.0576339907634004,0.954040173948499,NA,"LRRD1","leucine rich repeats and death domain containing 1","401387"
"ENSG00000001631",348.798285306646,-0.143541514558624,0.0998250290310616,-1.43793110757783,0.15045360232725,0.227260960448807,"KRIT1","KRIT1 ankyrin repeat containing","889"
"ENSG00000001629",1420.90895552716,0.0565701011327996,0.057992177418416,0.975478136036243,0.329323141864321,0.439435442715832,"ANKIB1","ankyrin repeat and IBR domain containing 1","54467"
"ENSG00000157259",483.421535079155,0.13841401186561,0.0849491985207731,1.62937395850489,0.103233878162278,0.163685949043105,"GATAD1","GATA zinc finger domain containing 1","57798"
"ENSG00000242950",1.22635174981484,-0.647535560149838,1.63225057298754,-0.396713329966636,0.691578869234052,0.778409147301929,"ERVW-1","endogenous retrovirus group W member 1, envelope","30816"
"ENSG00000127980",207.943009975546,0.287061647901581,0.130202999633057,2.20472376758284,0.0274734842579285,0.0497181005640165,"PEX1","peroxisomal biogenesis factor 1","5189"
"ENSG00000127993",117.416388406385,0.504470521929244,0.171173213659351,2.94713472478926,0.00320733431810958,0.00686820440727736,"RBM48","RNA binding motif protein 48","84060"
"ENSG00000234545",201.840530458451,-0.102974065622845,0.128464934426629,-0.801573332695365,0.422799808595201,0.538055744674559,"FAM133B","family with sequence similarity 133 member B","257415"
"ENSG00000105810",4509.60213158218,0.380089187675455,0.0539582292901262,7.04413752407934,1.86613764992592e-12,8.9938314861374e-12,"CDK6","cyclin dependent kinase 6","1021"
"ENSG00000205413",311.626627865049,0.2292010362291,0.105697795438059,2.16845616579975,0.0301239962935424,0.0540237840562458,"SAMD9","sterile alpha motif domain containing 9","54809"
"ENSG00000177409",294.272442595641,0.184989334715159,0.109763490875879,1.68534485591704,0.0919220561808921,0.147367264657238,"SAMD9L","sterile alpha motif domain containing 9 like","219285"
"ENSG00000188175",0.313255257680161,1.68121299300568,3.01347004152366,0.557899355175151,0.576913111879753,NA,"HEPACAM2","HEPACAM family member 2","253012"
"ENSG00000004766",262.859516467623,-0.600768170093798,0.123090495615738,-4.88070315330654,1.05708256327388e-06,3.38680061250661e-06,"VPS50","VPS50 subunit of EARP/GARPII complex","55610"
"ENSG00000105825",8418.09761877604,2.22774893158967,0.169181103119888,13.1678354763475,1.34395687794047e-39,1.78927158690936e-38,"TFPI2","tissue factor pathway inhibitor 2","7980"
"ENSG00000127920",2352.92723869813,2.10488854243809,0.0685910537341625,30.6875084700693,8.35466517488299e-207,1.64174740463234e-204,"GNG11","G protein subunit gamma 11","2791"
"ENSG00000105829",538.701495137354,0.940523726998397,0.0862903081331137,10.8995291284338,1.15855278108151e-27,1.07795144492293e-26,"BET1","Bet1 golgi vesicular membrane trafficking protein","10282"
"ENSG00000164692",233762.171691268,0.181722052907267,0.0452812441099397,4.01318595544899,5.99046840810904e-05,0.000159421313468239,"COL1A2","collagen type I alpha 2 chain","1278"
"ENSG00000127995",145.378372241435,-0.538920602297382,0.15182314934532,-3.54966027658676,0.000385728578251701,0.000935626692935083,"CASD1","CAS1 domain containing 1","64921"
"ENSG00000127990",299.535448700655,-0.740594020431564,0.114095404823575,-6.49100655347813,8.52647697377846e-11,3.70469391626023e-10,"SGCE","sarcoglycan epsilon","8910"
"ENSG00000242265",1122.97907308624,-0.220723673607958,0.0712985017000159,-3.09576875172832,0.00196303389429946,0.00432907280176349,"PEG10","paternally expressed 10","23089"
"ENSG00000158528",0.340502107110726,-0.175813406895525,2.98319878060997,-0.0589345262669946,0.953004257849314,NA,"PPP1R9A","protein phosphatase 1 regulatory subunit 9A","55607"
"ENSG00000105854",859.869899063089,-0.270340179847145,0.0716816616395828,-3.7713994578756,0.00016233456465143,0.000411292214858651,"PON2","paraoxonase 2","5445"
"ENSG00000004799",97.2602338299486,8.11744355045261,1.03742050531126,7.82464151122314,5.09105565468429e-15,2.79865640577162e-14,"PDK4","pyruvate dehydrogenase kinase 4","5166"
"ENSG00000158560",10.2700071433032,3.14953727775161,0.74430750818397,4.23150007640812,2.32137915576525e-05,6.45762287611708e-05,"DYNC1I1","dynein cytoplasmic 1 intermediate chain 1","1780"
"ENSG00000004864",412.179835526241,0.348977948624463,0.0953530298947161,3.65985170067261,0.000252361257243791,0.000625618201725651,"SLC25A13","solute carrier family 25 member 13","10165"
"ENSG00000127922",875.664107428388,0.185514605234572,0.066755248732913,2.77902649987589,0.00545220770048203,0.0112509993124761,"SEM1","SEM1 26S proteasome complex subunit","7979"
"ENSG00000196636",74.3801319146611,-0.193006267341499,0.224380738353539,-0.860173064576487,0.389693650092728,0.503874846411305,"SDHAF3","succinate dehydrogenase complex assembly factor 3","57001"
"ENSG00000070669",959.561594045913,-2.1388580617598,0.087871494686789,-24.3407497435157,7.26431584751862e-131,5.17205251018016e-129,"ASNS","asparagine synthetase (glutamine-hydrolyzing)","440"
"ENSG00000164715",457.368701184292,0.199299905731381,0.0900228989903834,2.21388011235531,0.0268370271620146,0.0487038672963638,"LMTK2","lemur tyrosine kinase 2","22853"
"ENSG00000180535",3.12875647051663,-0.175688616894728,1.00724815444158,-0.174424362179278,0.861531969527573,0.907076594291854,"BHLHA15","basic helix-loop-helix family member a15","168620"
"ENSG00000205356",641.633177756777,0.329235803181161,0.0782129599267349,4.20947888290597,2.55960362893495e-05,7.0828836431174e-05,"TECPR1","tectonin beta-propeller repeat containing 1","25851"
"ENSG00000164713",1218.80335863654,0.581232666825485,0.0690384707184092,8.41896787077149,3.79815540785958e-17,2.29697227743268e-16,"BRI3","brain protein I3","25798"
"ENSG00000006453",134.641791741153,-0.55442328268703,0.155934130376488,-3.55549667894018,0.000377265710692534,0.000916003631661708,"BAIAP2L1","BAR/IMD domain containing adaptor protein 2 like 1","55971"
"ENSG00000106236",0.675258257576347,-1.58936331453402,2.2275818533375,-0.713492665669158,0.475540949991399,0.589397234965372,"NPTX2","neuronal pentraxin 2","4885"
"ENSG00000166448",136.438985426863,-1.07808077170261,0.16088233961376,-6.70105105563995,2.0692572146768e-11,9.39806250536413e-11,"TMEM130","transmembrane protein 130","222865"
"ENSG00000196367",1684.95342994441,-0.664291349908584,0.0557776729498973,-11.9096282576236,1.05446312159482e-32,1.14945839393968e-31,"TRRAP","transformation/transcription domain associated protein","8295"
"ENSG00000198742",1362.75194560635,0.856707991440123,0.0613919014926474,13.9547394788338,2.94375419432883e-44,4.4270458485733e-43,"SMURF1","SMAD specific E3 ubiquitin protein ligase 1","57154"
"ENSG00000185467",0.352898276127729,-2.02653633500259,2.89425729052143,-0.70019218458546,0.483807291734189,NA,"KPNA7","karyopherin subunit alpha 7","402569"
"ENSG00000241685",2811.06971799844,-0.454087228270244,0.0464945248109064,-9.76646669940214,1.56826143140091e-22,1.22485622554248e-21,"ARPC1A","actin related protein 2/3 complex subunit 1A","10552"
"ENSG00000130429",1738.25536852954,-0.115782164159858,0.0534118429414455,-2.16772456787885,0.0301796490653948,0.0541170054660894,"ARPC1B","actin related protein 2/3 complex subunit 1B","10095"
"ENSG00000106244",1983.2520478792,-0.350832038541702,0.0503079343580298,-6.97369198355297,3.08729635875942e-12,1.47060677877816e-11,"PDAP1","PDGFA associated protein 1","11333"
"ENSG00000106245",538.684785939283,-0.123081237597298,0.0811192062796108,-1.51728848496184,0.129193864203684,0.199002839740165,"BUD31","BUD31 homolog","8896"
"ENSG00000106246",40.6616364487543,0.350408291511258,0.286606078693831,1.22261290865915,0.221475935186755,0.316381926217156,"PTCD1","pentatricopeptide repeat domain 1","26024"
"ENSG00000160917",354.197811977082,0.68522298824938,0.103031875355748,6.65059221608308,2.91916033066298e-11,1.31086486755975e-10,"CPSF4","cleavage and polyadenylation specific factor 4","10898"
"ENSG00000241468",522.812312800134,-0.219502203927678,0.0828373054137657,-2.64979893818712,0.00805396855644245,0.0161188740609518,"ATP5MF","ATP synthase membrane subunit f","9551"
"ENSG00000198556",72.4361168984001,-0.293433009665433,0.210283913049232,-1.39541349316975,0.162891184712993,0.243378982187763,"ZNF789","zinc finger protein 789","285989"
"ENSG00000160908",223.488280128503,0.576182458200919,0.126706992051116,4.54736119036334,5.43227254367397e-06,1.61837139172563e-05,"ZNF394","zinc finger protein 394","84124"
"ENSG00000196652",438.429190866087,0.057967241705095,0.0949007871363128,0.610819398387418,0.541319149707523,0.650784046691367,"ZKSCAN5","zinc finger with KRAB and SCAN domains 5","23660"
"ENSG00000221909",117.118276247873,0.417025432193056,0.174907548259911,2.38426206497023,0.0171134106055707,0.0323189960923758,"FAM200A","family with sequence similarity 200 member A","221786"
"ENSG00000197343",841.799101684027,-0.0160868476051373,0.0727573784229468,-0.22110262840454,0.825012523733726,0.881322899620663,"ZNF655","zinc finger protein 655","79027"
"ENSG00000197037",205.938942393719,0.416447183398302,0.127488739802532,3.26654090426604,0.00108870078409089,0.00248763909394287,"ZSCAN25","zinc finger and SCAN domain containing 25","221785"
"ENSG00000106258",5.21633213879906,1.51611226114876,0.837172336763894,1.81099182876649,0.0701421165465396,0.116178300029546,"CYP3A5","cytochrome P450 family 3 subfamily A member 5","1577"
"ENSG00000160870",0.671257906189604,2.76111783836812,2.28056282087121,1.21071772857953,0.226003605433187,0.321354668294676,"CYP3A7","cytochrome P450 family 3 subfamily A member 7","1551"
"ENSG00000160868",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"CYP3A4","cytochrome P450 family 3 subfamily A member 4","1576"
"ENSG00000021461",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"CYP3A43","cytochrome P450 family 3 subfamily A member 43","64816"
"ENSG00000244623",0.322359981448618,-0.175813577071158,3.03719917979222,-0.0578867458680094,0.953838840683753,NA,"OR2AE1","olfactory receptor family 2 subfamily AE member 1","81392"
"ENSG00000146833",396.193967782325,-0.456235715780694,0.0965848327406033,-4.72367868572078,2.31616266108282e-06,7.15631138344625e-06,"TRIM4","tripartite motif containing 4","89122"
"ENSG00000176402",0.946024693642047,3.27644227817541,1.96243574628592,1.66957939100751,0.0950026107222701,0.151777612663937,"GJC3","gap junction protein gamma 3","349149"
"ENSG00000106261",1787.00103711587,0.0559472127263616,0.0581118718260618,0.962750139830647,0.335672927940561,0.44665471397508,"ZKSCAN1","zinc finger with KRAB and SCAN domains 1","7586"
"ENSG00000166529",61.2192846621479,0.146136904148788,0.225225651128472,0.648846627444886,0.516437515693582,0.627525443671532,"ZSCAN21","zinc finger and SCAN domain containing 21","7589"
"ENSG00000166526",420.236930783436,0.332563597566545,0.0919177081997537,3.61805797903299,0.000296821911383161,0.000730310739560104,"ZNF3","zinc finger protein 3","7551"
"ENSG00000168090",1806.4293177138,-0.658333440264472,0.0541816128996576,-12.1504954362226,5.70190169738227e-34,6.45923345242274e-33,"COPS6","COP9 signalosome subunit 6","10980"
"ENSG00000166508",1110.83187141445,-0.967935692683381,0.0671970177680542,-14.4044441975748,4.85205386874807e-47,7.74751570071604e-46,"MCM7","minichromosome maintenance complex component 7","4176"
"ENSG00000221838",298.584361889839,0.219689403018089,0.111962779418905,1.96216460647273,0.0497433231419484,0.0853454128598411,"AP4M1","adaptor related protein complex 4 subunit mu 1","9179"
"ENSG00000106290",619.326837607586,-0.0497865247107355,0.0774393688338865,-0.642909742943948,0.520282667090994,0.631260883147037,"TAF6","TATA-box binding protein associated factor 6","6878"
"ENSG00000166997",303.824424825572,0.636475215776277,0.109056491164702,5.83619745123691,5.34056027901671e-09,2.05453347408374e-08,"CNPY4","canopy FGF signaling regulator 4","245812"
"ENSG00000214309",35.8067607942233,0.931570474119146,0.30763010669726,3.02821620458594,0.00246002016797297,0.00535298645143742,"MBLAC1","metallo-beta-lactamase domain containing 1","255374"
"ENSG00000188186",449.229736744023,0.135716204015438,0.0924458337666099,1.4680618745683,0.142087416494953,0.216532348702577,"LAMTOR4","late endosomal/lysosomal adaptor, MAPK and MTOR activator 4","389541"
"ENSG00000146826",380.385409417325,0.498396234851458,0.101543634661021,4.90819770747063,9.19171697642125e-07,2.96427844198023e-06,"MAP11","microtubule associated protein 11","55262"
"ENSG00000197093",118.840130722258,0.139899177127355,0.163988824047386,0.853101898498462,0.393602798708564,0.508005783988686,"GAL3ST4","galactose-3-O-sulfotransferase 4","79690"
"ENSG00000213420",66.1841472665036,0.969963220702118,0.247056943829397,3.92607147837107,8.6344506702746e-05,0.000225902052164757,"GPC2","glypican 2","221914"
"ENSG00000066923",24.5474526590016,0.171712874119518,0.360229328930851,0.476676551099146,0.633592463006369,0.730149794337937,"STAG3","stromal antigen 3","10734"
"ENSG00000239521",100.401694020164,-0.0739431587815051,0.182007183336308,-0.406265057378944,0.684547856942977,0.773330240351494,"CASTOR3","CASTOR family member 3","352954"
"ENSG00000213413",2.33473113878186,-0.227989927267388,1.1456567615023,-0.199003693714009,0.842259855218066,0.893577119896598,"PVRIG","PVR related immunoglobulin domain containing","79037"
"ENSG00000214300",61.3838168596586,-0.182323355150939,0.238583314861869,-0.764191558225675,0.444753096490575,0.559662836072241,"SPDYE3","speedy/RINGO cell cycle regulator family member E3","441272"
"ENSG00000272752",0.501985911349743,0.663269642656119,2.47797748591795,0.267665725950054,0.788956634137859,0.852639763394144,"STAG3L5P-PVRIG2P-PILRB","STAG3L5P-PVRIG2P-PILRB readthrough","101752399"
"ENSG00000121716",6.38287969657521,-0.270255345332891,0.703883740082681,-0.383948839763149,0.701016366527586,0.786089873688165,"PILRB","paired immunoglobin like type 2 receptor beta","29990"
"ENSG00000085514",0.322359981448618,-0.175813577071158,3.03719917979222,-0.0578867458680094,0.953838840683753,NA,"PILRA","paired immunoglobin like type 2 receptor alpha","29992"
"ENSG00000078487",15.4709641326411,0.1110829970687,0.442710551050512,0.250915630551632,0.801879339488357,0.862823808525911,"ZCWPW1","zinc finger CW-type and PWWP domain containing 1","55063"
"ENSG00000146834",660.45348246161,0.423703301886558,0.0802125550790914,5.28225664260136,1.27602274057802e-07,4.40525255344083e-07,"MEPCE","methylphosphate capping enzyme","56257"
"ENSG00000160813",64.5112751672482,0.208949917946187,0.222016227696797,0.941147050888304,0.346629506639134,0.458254903915281,"PPP1R35","protein phosphatase 1 regulatory subunit 35","221908"
"ENSG00000185955",3.34552038024388,1.15599662554256,0.997205161806701,1.159236503999,0.246359795648686,0.346025985730519,"C7orf61","chromosome 7 open reading frame 61","402573"
"ENSG00000166925",1470.82030861347,1.08267938017365,0.0657598693327177,16.464135211336,6.64048568185621e-61,1.44774375708871e-59,"TSC22D4","TSC22 domain family member 4","81628"
"ENSG00000166924",8.68657636760796,-0.210753017683754,0.623892036661911,-0.337803666819299,0.735511146441527,0.813749964436246,"NYAP1","neuronal tyrosine phosphorylated phosphoinositide-3-kinase adaptor 1","222950"
"ENSG00000106351",153.654553260021,-0.754084052489743,0.145580752084999,-5.17983347173165,2.22084068343655e-07,7.5364379443905e-07,"AGFG2","ArfGAP with FG repeats 2","3268"
"ENSG00000077454",246.786372107617,0.307398219339021,0.116472698112962,2.63922983084746,0.00830946257564581,0.0165986526755039,"LRCH4","leucine rich repeats and calponin homology domain containing 4","4034"
"ENSG00000106336",4.20642727317328,1.20973824161352,0.927222764058239,1.30468997150024,0.191998437681318,0.280805098198597,"FBXO24","F-box protein 24","26261"
"ENSG00000106333",2708.62970887624,-0.166283773256049,0.0477564130107983,-3.48191505125082,0.000497841597885287,0.00118801642966861,"PCOLCE","procollagen C-endopeptidase enhancer","5118"
"ENSG00000106330",234.968062177631,0.572922388015417,0.12043654385428,4.75704773385573,1.9644473058156e-06,6.10030012497057e-06,"MOSPD3","motile sperm domain containing 3","64598"
"ENSG00000106327",2.79939992277367,1.11023440819007,1.10706978706756,1.00285855612671,0.315929111291924,0.42405858308018,"TFR2","transferrin receptor 2","7036"
"ENSG00000077080",0.207974888783441,-1.13759906922418,3.8129456717024,-0.298351764533867,0.765434699784071,NA,"ACTL6B","actin like 6B","51412"
"ENSG00000172354",3403.17671304223,0.028680390734595,0.0474656737448292,0.604234354467988,0.545687843492711,0.654541176641619,"GNB2","G protein subunit beta 2","2783"
"ENSG00000146830",803.256221287422,1.01456802102281,0.075146539166899,13.5011942302422,1.53861671864613e-41,2.16996489946475e-40,"GIGYF1","GRB10 interacting GYF protein 1","64599"
"ENSG00000172336",294.267218759826,-0.220962922143996,0.10611584049967,-2.08228028071532,0.0373168760145167,0.0657001694781922,"POP7","POP7 homolog, ribonuclease P/MRP subunit","10248"
"ENSG00000146839",0.327233135464542,-1.95040699434638,2.9704501334286,-0.656603176871094,0.511436105640261,NA,"ZAN","zonadhesin (gene/pseudogene)","7455"
"ENSG00000196411",1283.25346009259,0.301500095056235,0.0607500420285879,4.96296109415619,6.94264932810325e-07,2.25873655182308e-06,"EPHB4","EPH receptor B4","2050"
